,seas_id,experience,g,ts_percent,x3p_ar,f_tr,orb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,dws,ws_48,obpm,dbpm,vorp,x3p,x3p_percent,x2p_percent,ft,ft_percent,trb,ast,stl,blk,tov,pf,pts,attend,tm_win_percent,seas_avg_attend,Pos_PF,Pos_PF-SF,Pos_PG,Pos_SF,Pos_SF-SG,Pos_SG,Pos_SG-PG
594,31052,9,53,0.599,0.491,0.298,1.2,5.2,23.8,1.1,0.8,10.3,21.9,1.0,0.114,2.0,-1.2,1.3,138.0,0.405,0.504,170,0.821,163.0,279,39.0,16.0,90.0,124,940,827282.0,0.4634146341463415,739389.365131579,0,0,1,0,0,0,0
595,31053,9,26,0.523,0.419,0.346,1.1,6.6,36.5,1.5,0.7,11.8,22.5,0.8,0.103,0.7,-0.5,0.5,43.0,0.289,0.488,98,0.797,107.0,236,28.0,8.0,55.0,63,429,724439.0,0.5487804878048781,739389.365131579,0,0,1,0,0,0,0
596,31054,8,30,0.625,0.328,0.32,4.9,11.1,19.0,1.6,1.1,19.2,15.2,0.3,0.076,-0.8,-0.2,0.1,18.0,0.45,0.573,26,0.667,95.0,67,16.0,6.0,33.0,48,174,694434.0,0.2682926829268293,739389.365131579,0,0,0,1,0,0,0
597,31055,1,1,0.532,1.0,2.0,0.0,0.0,0.0,24.2,44.1,0.0,40.0,0.0,0.626,15.9,32.7,0.0,0.0,0.0,0.0,2,1.0,0.0,0,1.0,1.0,0.0,0,2,759715.0,0.2073170731707317,739389.365131579,0,0,0,0,0,1,0
598,31056,14,56,0.656,0.564,0.248,2.3,9.7,30.0,1.3,0.9,12.5,31.0,2.0,0.192,7.5,0.1,4.7,273.0,0.427,0.579,257,0.915,341.0,352,52.0,20.0,179.0,117,1648,740624.0,0.5365853658536586,739389.365131579,0,0,1,0,0,0,0
599,31057,6,4,0.0,0.5,0.0,13.9,17.8,9.4,5.9,0.0,0.0,7.0,0.1,0.04,-8.5,5.2,0.0,0.0,0.0,0.0,0,0.0,8.0,2,3.0,0.0,0.0,4,0,763168.0,0.524390243902439,739389.365131579,0,0,0,0,0,1,0
600,31058,10,42,0.564,0.004,0.49,20.1,22.7,11.2,1.5,3.7,19.8,14.6,2.1,0.144,-0.3,0.9,0.7,0.0,0.0,0.599,47,0.364,485.0,97,36.0,46.0,79.0,98,361,707836.0,0.6219512195121951,739389.365131579,0,0,0,0,0,0,0
601,31059,5,32,0.584,0.572,0.225,3.4,6.1,16.5,1.5,0.7,11.2,19.3,0.3,0.081,0.5,-0.7,0.2,42.0,0.424,0.473,26,0.667,53.0,53,15.0,4.0,24.0,23,222,739389.365132,0.5,739389.365131579,0,0,0,1,0,0,0
602,31060,5,13,0.739,0.833,0.417,0.0,9.6,3.5,1.2,0.0,12.3,17.4,0.0,0.141,3.6,0.5,0.1,6.0,0.6,0.0,3,0.6,7.0,1,1.0,0.0,2.0,1,21,795110.0,0.573170731707317,739389.365131579,0,0,0,1,0,0,0
603,31061,5,19,0.571,0.553,0.211,3.7,5.7,17.7,1.6,0.8,11.1,19.5,0.3,0.076,0.3,-0.8,0.2,36.0,0.404,0.486,23,0.676,46.0,52,14.0,4.0,22.0,22,201,702052.0,0.32926829268292684,739389.365131579,0,0,0,1,0,0,0
604,31062,8,75,0.59,0.113,0.131,3.3,8.5,37.9,2.5,0.6,20.6,19.1,1.2,0.098,0.4,0.1,1.0,26.0,0.441,0.556,58,0.853,234.0,397,81.0,10.0,143.0,105,650,641562.0,0.4268292682926829,739389.365131579,0,0,1,0,0,0,0
605,31063,8,42,0.55,0.248,0.13,4.2,9.8,8.7,1.6,1.5,6.5,19.5,0.8,0.081,-1.7,-0.2,0.0,22.0,0.328,0.542,28,0.8,121.0,40,22.0,12.0,20.0,65,314,739389.365132,0.5,739389.365131579,0,1,0,0,0,0,0
606,31064,8,26,0.576,0.24,0.165,3.1,8.3,9.1,1.5,1.2,7.3,20.9,0.5,0.081,-1.4,-0.6,0.0,16.0,0.333,0.566,27,0.818,72.0,29,15.0,7.0,17.0,45,247,724439.0,0.5487804878048781,739389.365131579,1,0,0,0,0,0,0
607,31065,8,16,0.473,0.271,0.029,7.2,13.8,7.7,1.7,2.3,4.1,16.0,0.3,0.08,-2.5,0.6,0.0,6.0,0.316,0.471,1,0.5,49.0,11,7.0,5.0,3.0,20,67,699911.0,0.5487804878048781,739389.365131579,0,0,0,1,0,0,0
608,31066,14,49,0.585,0.192,0.336,7.7,10.8,9.6,1.5,2.1,15.3,15.3,0.5,0.082,-3.6,0.5,-0.1,8.0,0.333,0.564,30,0.714,93.0,34,15.0,12.0,26.0,84,168,710481.0,0.4268292682926829,739389.365131579,0,0,0,0,0,0,0
609,31067,4,65,0.508,0.331,0.274,3.4,8.6,27.4,1.5,1.9,15.5,25.9,1.1,0.029,-1.1,-0.5,0.1,58.0,0.286,0.485,126,0.75,210.0,246,41.0,29.0,126.0,108,698,728240.0,0.45121951219512196,739389.365131579,0,0,0,0,0,1,0
610,31068,1,82,0.525,0.261,0.22,12.0,15.4,7.4,2.6,2.6,12.2,19.3,1.7,0.07,-1.3,-0.4,0.1,59.0,0.343,0.486,109,0.752,496.0,88,96.0,47.0,101.0,189,760,668865.0,0.2682926829268293,739389.365131579,1,0,0,0,0,0,0
611,31069,7,54,0.597,0.512,0.203,1.4,6.2,9.6,1.1,1.1,14.3,17.3,1.0,0.052,-2.7,-0.6,-0.4,74.0,0.381,0.557,65,0.844,132.0,84,28.0,15.0,69.0,123,493,687510.0,0.5121951219512195,739389.365131579,0,0,0,1,0,0,0
612,31070,4,81,0.619,0.378,0.225,4.7,8.3,14.0,1.1,1.0,12.2,15.3,1.5,0.111,-0.3,0.1,0.8,77.0,0.389,0.598,92,0.78,276.0,184,42.0,22.0,80.0,149,713,720543.0,0.5365853658536586,739389.365131579,0,0,0,0,0,1,0
613,31071,4,64,0.563,0.668,0.118,2.7,9.4,11.1,2.4,1.2,12.2,22.2,0.9,0.054,-1.3,-0.3,0.1,89.0,0.366,0.537,34,0.791,139.0,67,43.0,12.0,53.0,104,431,715491.0,0.5853658536585366,739389.365131579,0,0,0,0,0,1,0
614,31072,11,63,0.544,0.555,0.073,1.8,6.5,10.2,1.3,0.7,8.2,16.8,1.2,0.059,-1.8,-0.3,0.0,95.0,0.368,0.507,27,0.794,154.0,95,35.0,10.0,43.0,97,522,739389.365132,0.5,739389.365131579,0,0,0,0,0,1,0
615,31073,11,42,0.543,0.535,0.067,1.2,5.1,8.1,1.3,0.8,10.7,15.7,0.7,0.032,-2.7,-0.4,-0.3,61.0,0.381,0.489,15,0.75,85.0,54,25.0,8.0,37.0,53,334,728405.0,0.4146341463414634,739389.365131579,0,0,0,0,0,1,0
616,31074,11,21,0.546,0.59,0.084,3.4,9.9,15.4,1.3,0.5,3.4,19.7,0.4,0.127,0.3,0.2,0.2,34.0,0.347,0.544,12,0.857,69.0,41,10.0,2.0,6.0,44,188,699911.0,0.5487804878048781,739389.365131579,0,0,0,0,0,1,0
617,31075,8,63,0.517,0.425,0.185,2.4,6.2,22.7,1.6,0.6,9.4,26.9,1.6,0.037,0.6,-1.1,0.8,165.0,0.327,0.48,178,0.809,259.0,319,74.0,16.0,134.0,119,1329,702052.0,0.32926829268292684,739389.365131579,0,0,0,0,0,1,0
618,31076,2,31,0.557,0.253,0.147,11.4,9.9,5.1,0.5,2.0,10.1,14.2,0.1,0.054,-2.3,-1.8,-0.1,5.0,0.263,0.607,6,0.545,47.0,10,3.0,6.0,9.0,26,89,739389.365132,0.5,739389.365131579,1,0,0,0,0,0,0
619,31077,2,26,0.507,0.277,0.108,10.7,9.5,5.9,0.6,1.9,11.7,14.2,0.1,0.021,-3.4,-1.9,-0.2,4.0,0.222,0.553,5,0.714,39.0,10,3.0,5.0,9.0,24,69,641562.0,0.4268292682926829,739389.365131579,1,0,0,0,0,0,0
620,31078,2,5,0.85,0.1,0.4,16.0,12.6,0.0,0.0,2.7,0.0,14.5,0.0,0.262,4.6,-0.9,0.1,1.0,1.0,0.889,1,0.25,8.0,0,0.0,1.0,0.0,2,20,841632.0,0.4878048780487805,739389.365131579,1,0,0,0,0,0,0
621,31079,16,54,0.573,0.172,0.131,9.4,11.8,12.9,3.4,0.6,16.7,13.5,1.1,0.109,-1.8,1.9,0.4,6.0,0.176,0.622,18,0.692,166.0,75,54.0,5.0,42.0,88,240,811261.0,0.5,739389.365131579,1,0,0,0,0,0,0
622,31080,5,37,0.458,0.174,0.478,7.9,11.1,9.3,0.7,1.2,17.7,13.8,0.2,0.022,-6.5,-1.1,-0.3,0.0,0.0,0.526,11,0.5,44.0,15,3.0,3.0,12.0,22,51,718786.0,0.7073170731707317,739389.365131579,0,0,0,1,0,0,0
623,31081,3,44,0.515,0.374,0.291,1.7,7.7,24.2,2.1,1.2,17.1,17.0,0.9,0.047,-3.0,0.5,-0.1,28.0,0.295,0.465,63,0.851,123.0,152,37.0,12.0,59.0,61,295,702052.0,0.32926829268292684,739389.365131579,0,0,1,0,0,0,0
624,31082,5,40,0.512,0.713,0.149,3.6,11.4,19.6,0.9,0.3,11.5,14.7,0.2,0.071,-2.4,-0.9,-0.1,22.0,0.355,0.36,11,0.846,63.0,46,6.0,1.0,12.0,34,95,827282.0,0.4634146341463415,739389.365131579,0,0,0,0,0,1,0
625,31083,6,59,0.682,0.16,0.341,8.9,17.0,4.3,0.7,2.4,8.2,18.2,1.4,0.183,1.1,-0.5,0.7,26.0,0.441,0.658,93,0.738,339.0,31,16.0,30.0,38.0,102,579,739389.365132,0.5,739389.365131579,0,0,0,0,0,0,0
626,31084,6,41,0.712,0.166,0.359,8.5,17.1,5.0,0.8,2.2,7.4,18.2,1.2,0.211,2.4,-0.1,0.9,22.0,0.44,0.697,80,0.741,279.0,29,14.0,23.0,28.0,77,496,763168.0,0.524390243902439,739389.365131579,0,0,0,0,0,0,0
627,31085,6,18,0.547,0.132,0.265,11.0,16.8,1.3,0.5,3.0,11.6,18.2,0.2,0.066,-4.4,-2.2,-0.2,4.0,0.444,0.492,13,0.722,60.0,2,2.0,7.0,10.0,25,83,788635.0,0.6463414634146342,739389.365131579,0,0,0,0,0,0,0
628,31086,10,71,0.554,0.649,0.195,1.1,6.8,9.0,1.1,0.5,6.1,20.6,1.3,0.051,-0.3,-1.5,0.1,212.0,0.385,0.431,127,0.77,251.0,129,49.0,12.0,60.0,120,1019,827282.0,0.4634146341463415,739389.365131579,0,0,0,0,0,1,0
629,31087,12,74,0.602,0.383,0.153,3.3,10.3,11.4,1.4,1.5,9.0,18.2,2.8,0.116,0.6,0.1,1.7,126.0,0.389,0.57,113,0.876,424.0,186,68.0,40.0,89.0,149,1085,839261.0,0.6585365853658537,739389.365131579,1,0,0,0,0,0,0
630,31088,6,12,0.69,0.417,0.333,3.5,18.9,4.4,1.5,2.9,6.8,19.8,0.1,0.22,4.4,0.5,0.1,3.0,0.6,0.429,4,1.0,11.0,1,1.0,1.0,1.0,2,19,841632.0,0.4878048780487805,739389.365131579,0,0,0,0,0,0,0
631,31089,6,79,0.566,0.506,0.09,8.1,12.1,7.9,1.3,2.9,12.3,13.0,2.5,0.098,-1.3,0.7,0.7,100.0,0.395,0.518,32,0.711,426.0,117,50.0,62.0,73.0,179,588,699911.0,0.5487804878048781,739389.365131579,0,0,0,1,0,0,0
632,31090,5,73,0.573,0.331,0.46,2.4,4.7,42.5,1.5,0.3,15.2,32.6,1.4,0.126,5.3,-2.0,3.4,154.0,0.335,0.476,566,0.886,217.0,741,80.0,9.0,300.0,104,1914,719787.0,0.5,739389.365131579,0,0,1,0,0,0,0
633,31091,3,68,0.534,0.213,0.231,3.0,6.7,31.5,2.1,0.4,11.8,19.3,0.8,0.082,-0.2,-0.8,0.5,45.0,0.285,0.506,148,0.86,245.0,448,89.0,9.0,110.0,98,875,694434.0,0.2682926829268293,739389.365131579,0,0,1,0,0,0,0
634,31092,2,67,0.492,0.513,0.11,2.4,7.0,14.0,1.6,0.9,10.6,20.7,1.1,0.021,-3.0,-1.0,-0.6,81.0,0.315,0.475,42,0.764,155.0,120,40.0,11.0,62.0,99,517,636903.0,0.4878048780487805,739389.365131579,0,0,1,0,0,0,0
635,31093,2,62,0.625,0.198,0.31,4.1,11.6,16.0,1.3,0.9,16.2,16.1,0.7,0.084,-1.4,-0.4,0.1,25.0,0.391,0.602,72,0.72,238.0,130,32.0,12.0,71.0,118,459,767374.0,0.4024390243902439,739389.365131579,1,0,0,0,0,0,0
636,31094,3,23,0.424,0.033,0.05,2.0,7.3,16.5,1.2,0.6,19.7,11.6,0.2,-0.011,-5.4,0.2,-0.2,0.0,0.0,0.431,2,0.667,37.0,38,7.0,2.0,15.0,17,52,719787.0,0.5,739389.365131579,0,0,1,0,0,0,0
637,31095,2,7,0.337,0.517,0.172,12.7,13.5,11.1,1.4,6.1,18.3,22.9,0.1,-0.133,-5.6,-1.5,-0.1,2.0,0.133,0.357,5,1.0,17.0,6,2.0,5.0,7.0,4,21,641562.0,0.4268292682926829,739389.365131579,0,0,0,0,0,1,0
638,31096,1,5,0.436,0.889,0.333,0.0,0.0,13.9,0.0,0.0,8.8,16.8,0.0,-0.035,-3.8,-4.7,0.0,2.0,0.25,0.0,3,1.0,0.0,3,0.0,0.0,1.0,1,9,668865.0,0.2682926829268293,739389.365131579,0,0,1,0,0,0,0
639,31097,1,3,0.375,1.0,0.0,0.0,13.7,0.0,0.0,0.0,0.0,21.4,0.0,-0.062,-7.4,-5.6,0.0,1.0,0.25,0.0,0,0.0,2.0,0,0.0,0.0,0.0,0,3,795110.0,0.573170731707317,739389.365131579,0,0,0,0,0,1,0
640,31098,8,74,0.607,0.588,0.304,6.3,13.7,7.0,1.0,2.2,12.2,18.1,1.2,0.098,0.0,-0.9,0.3,87.0,0.363,0.595,101,0.815,300.0,66,27.0,31.0,64.0,97,562,715491.0,0.5853658536585366,739389.365131579,1,0,0,0,0,0,0
641,31099,2,79,0.65,0.621,0.238,2.7,6.5,6.4,1.8,1.7,6.5,16.6,2.8,0.15,1.4,0.4,2.3,202.0,0.406,0.611,172,0.905,281.0,112,89.0,43.0,61.0,155,1148,687691.0,0.5121951219512195,739389.365131579,0,0,0,1,0,0,0
642,31100,5,76,0.561,0.604,0.084,3.7,8.9,6.6,1.5,0.7,9.2,12.1,2.0,0.075,-1.8,0.8,0.5,107.0,0.381,0.505,34,0.872,308.0,95,59.0,16.0,49.0,120,541,763168.0,0.524390243902439,739389.365131579,0,0,0,1,0,0,0
643,31101,4,45,0.594,0.372,0.169,1.0,5.3,22.1,1.3,0.5,10.3,14.9,0.7,0.124,-1.0,0.3,0.3,35.0,0.389,0.546,38,0.927,78.0,135,23.0,5.0,30.0,64,309,740624.0,0.5365853658536586,739389.365131579,0,0,0,0,0,1,0
644,31102,3,3,0.9,0.4,0.0,14.4,14.5,0.0,0.0,0.0,0.0,28.3,0.0,0.367,16.5,1.6,0.0,1.0,0.5,1.0,0,0.0,2.0,0,0.0,0.0,0.0,0,9,827282.0,0.4634146341463415,739389.365131579,0,0,0,0,0,1,0
645,31103,4,67,0.566,0.484,0.164,1.3,9.0,19.9,1.1,0.7,11.7,25.6,2.4,0.072,1.5,-0.8,1.6,203.0,0.378,0.497,170,0.934,360.0,280,51.0,16.0,158.0,101,1347,807190.0,0.5365853658536586,739389.365131579,0,0,0,0,0,1,0
646,31104,3,56,0.624,0.478,0.239,1.9,6.0,47.6,2.3,1.1,13.2,23.8,1.2,0.195,7.0,0.2,4.4,161.0,0.4,0.572,175,0.871,205.0,585,91.0,25.0,141.0,69,1160,641562.0,0.4268292682926829,739389.365131579,0,0,1,0,0,0,0
647,31105,1,16,0.44,0.304,0.087,8.2,10.0,3.9,0.7,0.0,7.7,16.5,0.0,-0.01,-4.2,-3.1,-0.1,1.0,0.143,0.5,2,1.0,12.0,2,1.0,0.0,2.0,2,21,719787.0,0.5,739389.365131579,0,0,0,0,0,1,0
648,31106,3,60,0.605,0.404,0.233,1.4,5.2,16.9,1.2,0.4,7.4,24.1,1.6,0.128,1.9,-1.2,1.3,160.0,0.434,0.513,180,0.845,176.0,212,49.0,8.0,80.0,132,1218,839261.0,0.6585365853658537,739389.365131579,0,0,0,0,0,1,0
649,31107,1,31,0.432,0.5,0.113,0.5,5.7,15.3,1.7,0.5,7.7,17.4,0.1,-0.016,-5.0,-1.3,-0.5,19.0,0.238,0.488,10,0.556,45.0,47,15.0,2.0,14.0,29,145,668865.0,0.2682926829268293,739389.365131579,0,0,1,0,0,0,0
650,31108,8,80,0.546,0.459,0.141,1.5,5.5,28.8,2.0,0.3,8.9,17.7,2.3,0.141,1.2,0.3,1.7,121.0,0.371,0.495,80,0.8,200.0,417,83.0,6.0,74.0,32,823,707836.0,0.6219512195121951,739389.365131579,0,0,1,0,0,0,0
651,31109,3,36,0.774,0.0,0.278,9.5,17.9,4.3,0.8,3.5,18.2,11.5,0.4,0.134,-1.2,0.5,0.1,0.0,0.0,0.819,7,0.35,119.0,11,6.0,15.0,18.0,34,125,728240.0,0.45121951219512196,739389.365131579,0,0,0,0,0,0,0
652,31110,20,7,0.433,0.31,0.172,6.4,9.1,0.0,0.7,2.9,3.1,20.1,0.1,-0.009,-8.2,-3.9,-0.2,3.0,0.333,0.35,4,0.8,11.0,0,1.0,2.0,1.0,11,27,807190.0,0.5365853658536586,739389.365131579,0,0,0,0,0,0,0
653,31111,2,75,0.569,0.333,0.266,13.4,17.4,8.8,2.2,2.9,19.2,10.5,0.9,0.091,-2.0,0.6,0.2,24.0,0.407,0.525,29,0.617,307.0,64,44.0,29.0,47.0,135,225,668865.0,0.2682926829268293,739389.365131579,1,0,0,0,0,0,0
654,31112,3,11,0.338,0.0,0.25,12.4,21.8,13.3,3.5,6.0,18.4,16.9,0.1,0.014,-7.1,2.1,0.0,0.0,0.0,0.25,2,1.0,11.0,3,2.0,2.0,2.0,5,6,710481.0,0.4268292682926829,739389.365131579,0,0,0,0,0,0,0
655,31113,10,42,0.513,0.526,0.196,1.6,6.8,19.8,2.6,1.1,16.6,21.1,1.5,0.024,-2.9,0.8,0.0,70.0,0.33,0.471,59,0.747,128.0,146,57.0,12.0,87.0,99,449,807190.0,0.5365853658536586,739389.365131579,0,0,0,0,0,1,0
656,31114,1,15,0.367,0.7,0.05,4.0,7.6,4.8,2.7,1.7,10.9,18.1,0.2,-0.049,-8.3,-0.2,-0.2,4.0,0.143,0.667,2,1.0,15.0,4,6.0,2.0,5.0,12,30,707836.0,0.6219512195121951,739389.365131579,0,0,0,0,0,1,0
657,31115,2,29,0.475,0.568,0.054,3.9,8.6,12.4,1.4,0.5,11.7,10.9,0.1,0.042,-4.2,0.6,-0.1,5.0,0.238,0.625,1,0.5,26.0,17,5.0,1.0,5.0,17,36,719787.0,0.5,739389.365131579,0,0,1,0,0,0,0
658,31116,4,60,0.606,0.507,0.181,3.2,8.3,11.5,1.2,1.4,13.1,13.8,0.8,0.093,-1.7,-0.1,0.0,43.0,0.374,0.58,38,0.927,128.0,80,22.0,14.0,37.0,84,297,788635.0,0.6463414634146342,739389.365131579,1,0,0,0,0,0,0
659,31117,1,74,0.702,0.007,0.384,14.9,19.7,5.7,0.7,8.6,10.7,13.3,2.5,0.2,1.4,1.5,2.1,1.0,0.333,0.723,82,0.516,620.0,69,26.0,173.0,58.0,169,679,728240.0,0.45121951219512196,739389.365131579,0,0,0,0,0,0,0
660,31118,5,57,0.621,0.367,0.318,8.0,16.6,12.0,0.9,1.9,13.2,20.5,2.0,0.13,0.9,0.1,1.3,80.0,0.356,0.624,144,0.738,497.0,132,30.0,33.0,106.0,159,868,728405.0,0.4146341463414634,739389.365131579,0,0,0,0,0,0,0
661,31119,1,29,0.465,0.395,0.116,3.0,6.6,15.3,2.5,2.8,15.0,14.9,0.2,0.028,-3.7,1.3,0.0,2.0,0.118,0.615,4,0.8,18.0,18,8.0,5.0,8.0,13,42,687510.0,0.5121951219512195,739389.365131579,0,0,0,0,0,1,0
662,31120,4,68,0.626,0.138,0.323,12.6,15.0,4.8,1.2,2.9,13.4,14.1,1.3,0.132,-2.3,0.1,-0.1,10.0,0.278,0.647,52,0.619,286.0,36,26.0,35.0,46.0,144,372,763168.0,0.524390243902439,739389.365131579,1,0,0,0,0,0,0
663,31121,14,52,0.519,0.775,0.175,4.5,7.2,5.1,1.2,1.3,9.5,9.8,0.9,0.073,-3.5,0.8,-0.1,39.0,0.315,0.528,24,0.857,113.0,34,20.0,13.0,18.0,71,179,718786.0,0.7073170731707317,739389.365131579,0,0,0,0,0,1,0
664,31122,11,56,0.493,0.495,0.129,1.7,7.7,15.4,1.4,1.1,11.1,18.9,0.8,0.021,-2.0,-0.6,-0.2,66.0,0.367,0.391,37,0.787,137.0,112,28.0,13.0,48.0,56,379,739389.365132,0.5,739389.365131579,0,0,0,0,0,1,0
665,31123,11,40,0.504,0.484,0.158,1.5,7.9,16.5,1.1,1.1,12.9,19.4,0.6,0.013,-1.7,-0.9,-0.1,52.0,0.377,0.395,35,0.778,111.0,95,17.0,10.0,45.0,39,307,710481.0,0.4268292682926829,739389.365131579,0,0,0,0,0,1,0
666,31124,11,16,0.451,0.532,0.025,2.5,7.0,11.0,2.6,1.4,3.6,16.7,0.2,0.051,-2.9,0.5,0.0,14.0,0.333,0.378,2,1.0,26.0,17,11.0,3.0,3.0,17,72,811261.0,0.5,739389.365131579,0,0,0,0,0,1,0
667,31125,7,38,0.61,0.065,0.615,14.4,22.3,10.7,1.8,2.7,15.4,23.8,0.8,0.171,-0.2,0.5,0.3,3.0,0.273,0.544,81,0.779,180.0,33,17.0,13.0,39.0,64,262,687691.0,0.5121951219512195,739389.365131579,0,0,0,0,0,0,0
668,31126,1,10,0.586,0.036,0.357,14.7,16.8,6.4,2.3,2.7,19.8,13.9,0.2,0.094,-3.2,-0.5,-0.1,0.0,0.0,0.63,4,0.4,38.0,6,6.0,4.0,8.0,13,38,710481.0,0.4268292682926829,739389.365131579,1,0,0,0,0,0,0
669,31127,2,4,0.389,0.333,0.0,0.0,8.4,35.7,0.0,0.0,10.0,21.8,0.0,-0.03,-4.1,-1.0,0.0,1.0,0.333,0.333,0,0.0,3.0,5,0.0,0.0,1.0,2,7,720543.0,0.5365853658536586,739389.365131579,0,0,0,0,0,1,0
670,31128,2,4,0.723,0.6,0.4,0.0,5.6,13.9,0.0,1.8,20.3,12.9,0.0,0.086,-3.1,-0.4,0.0,3.0,0.5,0.5,4,1.0,5.0,5,0.0,1.0,3.0,7,17,702052.0,0.32926829268292684,739389.365131579,0,0,0,1,0,0,0
671,31129,3,61,0.621,0.049,0.291,10.9,13.8,10.9,2.3,2.2,11.3,13.7,1.9,0.171,0.3,1.7,1.2,4.0,0.267,0.632,49,0.551,307.0,96,58.0,29.0,44.0,97,429,707836.0,0.6219512195121951,739389.365131579,1,0,0,0,0,0,0
672,31130,5,58,0.637,0.582,0.203,3.7,8.5,7.0,1.3,1.6,8.0,13.1,0.9,0.111,-0.4,-0.2,0.3,60.0,0.444,0.557,34,0.723,141.0,48,25.0,17.0,22.0,80,322,724439.0,0.5487804878048781,739389.365131579,0,0,0,1,0,0,0
673,31131,5,63,0.599,0.268,0.259,8.5,15.2,18.0,1.2,2.8,17.4,21.2,1.0,0.074,-0.5,0.3,0.6,55.0,0.374,0.571,108,0.761,402.0,180,37.0,49.0,129.0,199,731,694434.0,0.2682926829268293,739389.365131579,0,0,0,0,0,0,0
674,31132,9,77,0.607,0.392,0.308,1.7,7.1,18.7,1.2,0.6,11.0,28.3,2.9,0.123,2.7,-0.7,2.7,204.0,0.375,0.556,363,0.848,345.0,327,69.0,18.0,194.0,159,1913,841632.0,0.4878048780487805,739389.365131579,0,0,0,0,0,1,0
675,31133,3,53,0.62,0.332,0.316,10.5,10.9,3.3,1.1,2.8,12.2,15.2,0.7,0.106,-2.7,-0.9,-0.3,17.0,0.262,0.71,40,0.645,138.0,18,17.0,23.0,31.0,105,277,788635.0,0.6463414634146342,739389.365131579,1,0,0,0,0,0,0
676,31134,2,37,0.511,0.495,0.112,3.0,7.5,8.2,1.2,1.0,15.2,18.0,0.6,0.011,-4.7,-0.8,-0.5,25.0,0.258,0.596,17,0.773,79.0,35,14.0,6.0,37.0,58,210,707836.0,0.6219512195121951,739389.365131579,0,0,0,1,0,0,0
677,31135,3,29,0.652,0.041,0.529,6.9,12.0,24.4,1.6,1.6,14.6,30.4,1.2,0.18,4.8,1.0,1.9,7.0,0.368,0.618,177,0.714,202.0,133,32.0,16.0,99.0,65,754,687691.0,0.5121951219512195,739389.365131579,1,0,0,0,0,0,0
